batch_id,plant,country,product,production_date,units_produced,units_rejected,production_time_hrs,delay_days,production_cost,quality_issue,reject_rate,cost_per_unit,quality_flag,critical_quality,critical_delay_prod,batch_risk_score
BCH000515,Plant_C,Germany,Ibuprofen 400mg,2023-10-10,75350,19054,17.2,0,521090.02,Process deviation,0.25287325812873257,6.915594160583942,1,1,0,3
BCH000516,Plant_A,Mexico,Ibuprofen 400mg,2023-11-16,245871,7503,16.6,5,272987.12,,0.03051600229388582,1.1102859629643187,0,0,1,2
BCH000517,Plant_C,Germany,Amoxicillin 500mg,2023-08-26,196502,19435,29.4,0,1469470.85,Equipment failure,0.09890484575220608,7.47814704176039,1,1,0,3
BCH000518,Plant_E,Brazil,Atorvastatin 20mg,2023-11-19,221547,19800,8.9,0,243308.25,Contamination,0.08937155547129955,1.098224078863627,1,1,0,3
BCH000519,Plant_A,Mexico,Losartan 50mg,2023-10-06,108370,6972,14.7,0,147757.5,,0.06433514810371874,1.3634539079080927,0,1,0,2
BCH000520,Plant_F,France,Ibuprofen 400mg,2023-10-19,183874,53575,23.6,1,1174351.09,Contamination,0.29136800200137053,6.386716392747208,1,1,0,3
BCH000521,Plant_C,Germany,Atorvastatin 20mg,2023-11-06,68092,26379,26.3,0,454918.32,Contamination,0.38740233801327617,6.680936380191506,1,1,0,3
BCH000522,Plant_F,France,Insulin Glargine,2023-11-18,156184,51531,17.9,6,942719.41,Contamination,0.3299377657122369,6.03595381088972,1,1,1,5
BCH000523,Plant_C,Germany,Ibuprofen 400mg,2023-07-16,33262,2841,15.4,0,223258.16,Temperature deviation,0.08541278335638267,6.712108712645061,1,1,0,3
BCH000524,Plant_C,Germany,Ibuprofen 400mg,2023-07-04,81541,12468,11.4,3,597884.2,Temperature deviation,0.15290467372242184,7.332313805324928,1,1,1,5
BCH000525,Plant_A,Mexico,Atorvastatin 20mg,2023-09-12,75718,7573,8.8,2,83320.46,Equipment failure,0.10001584827914102,1.1004049235320532,1,1,0,3
BCH000526,Plant_B,USA,Omeprazole 20mg,2023-12-12,136776,3904,27.7,0,191348.39,,0.028543019243142072,1.398990977949348,0,0,0,0
BCH000527,Plant_A,Mexico,Losartan 50mg,2023-07-24,144045,18373,22.8,2,198405.18,Process deviation,0.12755041827206776,1.3773833177132146,1,1,0,3
BCH000528,Plant_D,India,Losartan 50mg,2023-07-14,186867,5026,14.0,0,246974.17,,0.02689613468402661,1.3216574890162522,0,0,0,0
BCH000529,Plant_E,Brazil,Metformin 850mg,2023-08-03,145003,7784,18.3,4,171712.3,,0.053681647965904154,1.1841982579670765,0,1,1,4
BCH000530,Plant_F,France,Paracetamol 500mg,2023-07-27,76636,35376,12.4,1,575430.63,Equipment failure,0.46161073124902136,7.508620361187954,1,1,0,3
BCH000531,Plant_C,Germany,Atorvastatin 20mg,2023-11-22,127719,32582,8.9,0,950975.47,Equipment failure,0.2551069143980144,7.445841808971257,1,1,0,3
BCH000532,Plant_A,Mexico,Aspirin 100mg,2023-10-23,61349,2501,10.8,4,68528.26,,0.04076676066439551,1.117023260362842,0,0,1,2
BCH000533,Plant_D,India,Paracetamol 500mg,2023-07-16,88550,4055,20.7,1,117391.77,,0.045793337097684926,1.3257116883116884,0,0,0,0
BCH000534,Plant_E,Brazil,Aspirin 100mg,2023-12-21,179218,3154,21.8,2,208609.72,,0.01759867870414802,1.1639998214465066,0,0,0,0
BCH000535,Plant_A,Mexico,Ibuprofen 400mg,2023-11-18,156811,5438,9.0,1,217308.79,,0.0346786896327426,1.3858006772484073,0,0,0,0
BCH000536,Plant_D,India,Omeprazole 20mg,2023-10-09,164784,4936,8.3,0,205571.55,,0.029954364501407902,1.2475213006117098,0,0,0,0
BCH000537,Plant_F,France,Amoxicillin 500mg,2023-10-21,86442,15073,11.8,0,598082.1,Process deviation,0.17437125471414358,6.918883181786631,1,1,0,3
BCH000538,Plant_D,India,Metformin 850mg,2023-08-15,132163,24561,20.4,5,170183.29,Contamination,0.18583869918207063,1.2876772621686856,1,1,1,5
BCH000539,Plant_E,Brazil,Omeprazole 20mg,2023-12-21,87945,3661,16.9,0,124021.49,,0.04162829040877821,1.4102164989482062,0,0,0,0
BCH000540,Plant_D,India,Atorvastatin 20mg,2023-09-17,183902,22422,25.4,2,258215.89,Process deviation,0.12192363323944275,1.4040950615001468,1,1,0,3
BCH000541,Plant_A,Mexico,Atorvastatin 20mg,2023-12-28,232543,29737,12.8,0,273913.25,Temperature deviation,0.1278774248203558,1.17790365652804,1,1,0,3
BCH000542,Plant_B,USA,Losartan 50mg,2023-07-28,182433,22253,22.6,2,218275.78,Process deviation,0.12197902791709833,1.1964709235719415,1,1,0,3
BCH000543,Plant_C,Germany,Aspirin 100mg,2023-12-16,140583,2779,22.3,4,1074177.16,,0.019767681725386427,7.640875212507913,0,0,1,2
BCH000544,Plant_B,USA,Paracetamol 500mg,2023-07-19,191647,15416,23.7,0,206980.88,Equipment failure,0.08043955814596628,1.080011062004623,1,1,0,3
BCH000545,Plant_C,Germany,Amoxicillin 500mg,2023-12-01,209253,16424,20.4,4,1614885.28,Temperature deviation,0.07848871939709347,7.717381734073108,1,1,1,5
BCH000546,Plant_D,India,Insulin Glargine,2023-09-06,115596,4399,13.3,1,141020.36,,0.03805494999826984,1.219941520467836,0,0,0,0
BCH000547,Plant_B,USA,Aspirin 100mg,2023-07-17,33838,2444,19.7,8,41954.97,Equipment failure,0.07222649092735978,1.2398773568177788,1,1,1,5
BCH000548,Plant_B,USA,Insulin Lispro,2023-08-26,152194,23738,23.0,0,201216.09,Process deviation,0.1559719831267987,1.3221026453079623,1,1,0,3
BCH000549,Plant_F,France,Paracetamol 500mg,2023-11-23,35469,3992,23.4,1,255453.88,Equipment failure,0.1125489864388621,7.202173165299276,1,1,0,3
BCH000550,Plant_B,USA,Insulin Glargine,2023-09-27,74571,7693,8.6,1,85547.13,Process deviation,0.10316342814230733,1.14719032868005,1,1,0,3
BCH000551,Plant_F,France,Insulin Glargine,2023-12-04,72413,16753,29.2,0,441344.35,Temperature deviation,0.2313534862524685,6.094822062336873,1,1,0,3
BCH000552,Plant_D,India,Paracetamol 500mg,2023-07-09,43127,4001,10.3,0,47462.54,Contamination,0.0927725091010272,1.10052959862731,1,1,0,3
BCH000553,Plant_A,Mexico,Losartan 50mg,2023-10-17,134239,14078,19.0,3,146987.47,Process deviation,0.10487265250784049,1.0949684517912082,1,1,1,5
BCH000554,Plant_D,India,Insulin Glargine,2023-11-23,191443,4875,20.8,5,262578.01,,0.025464498571376337,1.371572791901506,0,0,1,2
BCH000555,Plant_E,Brazil,Ibuprofen 400mg,2023-10-14,248979,7604,20.2,0,331795.83,,0.030540728334518173,1.3326257636186185,0,0,0,0
BCH000556,Plant_D,India,Insulin Glargine,2023-11-02,113629,14650,23.4,0,154075.22,Equipment failure,0.1289283545573753,1.3559498015471403,1,1,0,3
BCH000557,Plant_F,France,Atorvastatin 20mg,2023-11-11,227694,99976,28.6,0,1515063.46,Equipment failure,0.4390805203474839,6.653945470675556,1,1,0,3
BCH000558,Plant_A,Mexico,Insulin Glargine,2023-08-03,130988,7353,15.5,0,144392.43,,0.056134913121812686,1.1023332671695116,0,1,0,2
BCH000559,Plant_F,France,Atorvastatin 20mg,2023-11-08,154938,9721,16.8,0,1013561.12,,0.06274122552246705,6.54172068827531,0,1,0,2
BCH000560,Plant_C,Germany,Amoxicillin 500mg,2023-08-12,170445,9250,25.9,1,1017526.02,,0.054269705770189795,5.96982029393646,0,1,0,2
BCH000561,Plant_F,France,Losartan 50mg,2023-08-17,146055,25062,20.8,0,1025820.67,Equipment failure,0.17159289308822018,7.023523124850228,1,1,0,3
BCH000562,Plant_F,France,Atorvastatin 20mg,2023-10-15,224635,12384,12.6,0,1635795.01,,0.05512943218999711,7.282013087898146,0,1,0,2
BCH000563,Plant_C,Germany,Paracetamol 500mg,2023-11-19,123201,28354,25.7,1,803724.84,Equipment failure,0.23014423584224153,6.523687632405581,1,1,0,3
BCH000564,Plant_C,Germany,Amoxicillin 500mg,2023-08-08,137848,12976,11.2,0,886064.24,Equipment failure,0.09413266786605537,6.427835296848703,1,1,0,3
BCH000565,Plant_C,Germany,Insulin Glargine,2023-07-31,166489,36901,20.9,6,1219117.46,Temperature deviation,0.2216422706605241,7.322510556252966,1,1,1,5
BCH000566,Plant_D,India,Paracetamol 500mg,2023-08-16,220249,59627,10.7,0,312470.97,Process deviation,0.2707254062447503,1.4187168613705397,1,1,0,3
BCH000567,Plant_C,Germany,Insulin Glargine,2023-09-11,229085,70436,28.6,1,1599530.62,Equipment failure,0.3074666608464107,6.982258201104394,1,1,0,3
BCH000568,Plant_D,India,Insulin Glargine,2023-11-02,95846,4232,9.9,0,137415.14,,0.044154163971370744,1.4337076142979364,0,0,0,0
BCH000569,Plant_A,Mexico,Paracetamol 500mg,2023-07-26,231763,9537,9.2,1,282088.64,,0.04114979526499053,1.2171426845527544,0,0,0,0
BCH000570,Plant_E,Brazil,Metformin 850mg,2023-11-20,57613,7332,26.1,0,63225.12,Temperature deviation,0.12726294412719352,1.0974106538454864,1,1,0,3
BCH000571,Plant_D,India,Ibuprofen 400mg,2023-12-24,244191,18755,21.9,1,336332.97,Temperature deviation,0.07680463243936099,1.3773356511910757,1,1,0,3
BCH000572,Plant_E,Brazil,Omeprazole 20mg,2023-07-14,236397,19374,12.9,1,306803.64,Contamination,0.08195535476338532,1.2978322059924619,1,1,0,3
BCH000573,Plant_F,France,Insulin Glargine,2023-12-18,109788,21672,19.5,1,805756.08,Contamination,0.19739862280030604,7.339199912558749,1,1,0,3
BCH000574,Plant_B,USA,Amoxicillin 500mg,2023-08-04,26536,4086,12.5,0,30421.01,Temperature deviation,0.15397949954778414,1.1464052607778112,1,1,0,3
BCH000575,Plant_D,India,Aspirin 100mg,2023-07-28,181163,9572,26.5,0,220620.71,,0.05283639595281597,1.2178022554274328,0,1,0,2
BCH000576,Plant_C,Germany,Metformin 850mg,2023-07-31,89462,23098,27.3,1,622095.12,Contamination,0.2581878339406675,6.953735887863004,1,1,0,3
BCH000577,Plant_C,Germany,Metformin 850mg,2023-11-22,99375,23816,19.9,0,617246.93,Process deviation,0.23965786163522013,6.211289861635221,1,1,0,3
BCH000578,Plant_E,Brazil,Aspirin 100mg,2023-12-16,170216,9440,11.7,0,188563.16,,0.05545894628002068,1.1077875170371763,0,1,0,2
BCH000579,Plant_F,France,Ibuprofen 400mg,2023-11-24,241779,9308,11.1,2,1861822.16,,0.03849796715182047,7.70051228601326,0,0,0,0
BCH000580,Plant_D,India,Atorvastatin 20mg,2023-11-21,111124,24253,17.0,2,145689.68,Process deviation,0.21825168280479465,1.3110550376156365,1,1,0,3
BCH000581,Plant_C,Germany,Losartan 50mg,2023-12-16,174870,1367,29.0,0,1056551.8,,0.007817235660776576,6.0419271458797965,0,0,0,0
BCH000582,Plant_F,France,Atorvastatin 20mg,2023-07-10,203877,65044,11.9,0,1231230.14,Temperature deviation,0.31903549689273436,6.0390830745989,1,1,0,3
BCH000583,Plant_A,Mexico,Losartan 50mg,2023-08-09,167929,16041,14.2,5,185760.47,Temperature deviation,0.09552251249039773,1.1061845780061812,1,1,1,5
BCH000584,Plant_C,Germany,Amoxicillin 500mg,2023-11-02,80413,8990,29.5,0,534654.95,Contamination,0.11179784363224851,6.6488621242833865,1,1,0,3
BCH000585,Plant_C,Germany,Losartan 50mg,2023-10-01,173792,38321,26.3,0,1212686.08,Temperature deviation,0.22049921745534892,6.977801509850857,1,1,0,3
BCH000586,Plant_F,France,Losartan 50mg,2023-12-23,169167,64368,19.4,1,1122480.9,Process deviation,0.38049974285764954,6.635341999326109,1,1,0,3
BCH000587,Plant_B,USA,Amoxicillin 500mg,2023-07-29,124216,11900,28.9,0,141251.63,Temperature deviation,0.09580086301281639,1.137145214787145,1,1,0,3
BCH000588,Plant_D,India,Amoxicillin 500mg,2023-09-08,51860,2331,15.9,0,63819.97,,0.044947936752795986,1.2306203239490938,0,0,0,0
BCH000589,Plant_D,India,Ibuprofen 400mg,2023-08-29,36801,1343,12.6,1,47300.45,,0.03649357354419717,1.2853033884948777,0,0,0,0
BCH000590,Plant_F,France,Insulin Lispro,2023-08-19,103510,21980,23.3,1,658247.7,Temperature deviation,0.2123466331755386,6.359266737513283,1,1,0,3
BCH000591,Plant_B,USA,Aspirin 100mg,2023-09-14,248295,15066,13.7,0,280063.24,,0.06067782275116293,1.1279455486417367,0,1,0,2
BCH000592,Plant_C,Germany,Ibuprofen 400mg,2023-09-28,213842,54719,14.3,0,1457903.44,Equipment failure,0.2558851862590137,6.817666501435639,1,1,0,3
BCH000593,Plant_F,France,Metformin 850mg,2023-11-14,36685,17887,10.0,0,248347.05,Process deviation,0.48758348098677934,6.769716505383672,1,1,0,3
BCH000594,Plant_E,Brazil,Paracetamol 500mg,2023-12-27,222176,21740,8.5,5,255650.36,Temperature deviation,0.09785035287339766,1.150665958519372,1,1,1,5
BCH000595,Plant_E,Brazil,Insulin Lispro,2023-11-11,73287,9824,24.5,3,90486.17,Process deviation,0.13404833053611145,1.2346824129791094,1,1,1,5
BCH000596,Plant_A,Mexico,Paracetamol 500mg,2023-07-31,45632,5310,14.7,0,53337.81,Contamination,0.11636570827489481,1.1688685571528752,1,1,0,3
BCH000597,Plant_E,Brazil,Insulin Glargine,2023-12-23,78797,10426,11.8,0,87591.04,Temperature deviation,0.1323146820310418,1.1116037412591848,1,1,0,3
BCH000598,Plant_D,India,Metformin 850mg,2023-09-05,61746,15088,22.3,3,66993.82,Temperature deviation,0.24435590969455512,1.0849904447251646,1,1,1,5
BCH000599,Plant_D,India,Metformin 850mg,2023-09-22,50339,1869,28.5,2,66672.19,,0.03712827032718171,1.3244639345239277,0,0,0,0
BCH000600,Plant_C,Germany,Amoxicillin 500mg,2023-09-07,69427,4220,13.6,0,527638.41,,0.060783268757111784,7.599902199432498,0,1,0,2
BCH000601,Plant_F,France,Paracetamol 500mg,2023-11-23,142240,20482,24.7,2,898413.36,Equipment failure,0.14399606299212597,6.316179415073115,1,1,0,3
BCH000602,Plant_D,India,Insulin Glargine,2023-12-26,88201,2912,28.6,7,115756.49,,0.03301549869049104,1.3124169793993266,0,0,1,2
BCH000603,Plant_B,USA,Paracetamol 500mg,2023-10-15,228995,38018,10.9,7,279758.59,Equipment failure,0.16602109216358435,1.2216799056747965,1,1,1,5
BCH000604,Plant_F,France,Amoxicillin 500mg,2023-12-25,61774,16296,17.4,1,398984.06,Temperature deviation,0.26380030433515717,6.458770032699841,1,1,0,3
BCH000605,Plant_E,Brazil,Insulin Glargine,2023-12-26,204053,29621,25.2,0,234968.54,Temperature deviation,0.1451632664062768,1.1515074024885692,1,1,0,3
BCH000606,Plant_A,Mexico,Insulin Lispro,2023-07-19,153043,8609,29.0,4,175358.63,,0.056252164424377464,1.14581281077867,0,1,1,4
BCH000607,Plant_C,Germany,Ibuprofen 400mg,2023-08-23,87986,6336,15.0,0,557360.75,Process deviation,0.07201145636805856,6.334652672016002,1,1,0,3
BCH000608,Plant_F,France,Atorvastatin 20mg,2023-07-04,243527,47866,11.2,4,1787748.6,Process deviation,0.19655315427036837,7.3410693680782835,1,1,1,5
BCH000609,Plant_B,USA,Paracetamol 500mg,2023-12-28,32925,3129,19.2,1,43212.78,Equipment failure,0.09503416856492028,1.3124610478359908,1,1,0,3
BCH000610,Plant_E,Brazil,Amoxicillin 500mg,2023-08-22,143604,10003,15.2,0,204328.28,,0.06965683407147433,1.4228592518314254,0,1,0,2
BCH000611,Plant_B,USA,Paracetamol 500mg,2023-08-06,119907,16625,10.9,0,166558.3,Temperature deviation,0.13864911973446087,1.3890623566597446,1,1,0,3
BCH000612,Plant_F,France,Insulin Glargine,2023-11-18,245019,60345,9.2,4,1514039.54,Contamination,0.24628702263906063,6.179274015484514,1,1,1,5
BCH000613,Plant_B,USA,Metformin 850mg,2023-09-26,247702,11611,20.1,0,342105.99,,0.046874873840340406,1.3811192077577088,0,0,0,0
BCH000614,Plant_D,India,Paracetamol 500mg,2023-12-03,102463,14094,26.3,0,141228.36,Equipment failure,0.13755209197466403,1.3783352039272712,1,1,0,3
BCH000615,Plant_F,France,Insulin Lispro,2023-12-28,132899,14037,27.3,2,871527.26,Equipment failure,0.10562156223899352,6.557816537370485,1,1,0,3
BCH000616,Plant_E,Brazil,Ibuprofen 400mg,2023-11-10,227179,10557,22.9,0,323982.24,,0.04646996421324154,1.4261099837573015,0,0,0,0
BCH000617,Plant_D,India,Insulin Lispro,2023-10-20,168471,3120,16.6,0,228982.74,,0.018519507808465552,1.359181936356999,0,0,0,0
BCH000618,Plant_C,Germany,Amoxicillin 500mg,2023-07-12,39996,9056,17.7,0,274574.96,Equipment failure,0.22642264226422643,6.865060506050606,1,1,0,3
BCH000619,Plant_C,Germany,Insulin Glargine,2023-09-11,182098,24303,9.6,8,1154036.45,Temperature deviation,0.133461103361926,6.337447143845622,1,1,1,5
BCH000620,Plant_F,France,Losartan 50mg,2023-10-08,66283,13119,26.0,3,413051.77,Contamination,0.19792405292458096,6.231639636105789,1,1,1,5
BCH000621,Plant_C,Germany,Ibuprofen 400mg,2023-08-25,55743,2609,15.1,3,381845.44,,0.04680408302387744,6.85010566349138,0,0,1,2
BCH000622,Plant_E,Brazil,Amoxicillin 500mg,2023-11-10,159266,21057,12.8,0,196013.48,Equipment failure,0.1322127761104065,1.2307302249067598,1,1,0,3
BCH000623,Plant_B,USA,Amoxicillin 500mg,2023-07-26,214667,20140,28.4,0,287793.42,Process deviation,0.09381973009358681,1.340650495884323,1,1,0,3
BCH000624,Plant_A,Mexico,Paracetamol 500mg,2023-08-04,44115,1542,23.8,0,57511.8,,0.03495409724583475,1.3036790207412445,0,0,0,0
BCH000625,Plant_A,Mexico,Metformin 850mg,2023-10-23,112943,8991,19.2,0,149447.45,Contamination,0.07960652718627981,1.3232112658597701,1,1,0,3
BCH000626,Plant_A,Mexico,Aspirin 100mg,2023-10-25,151284,14352,19.8,3,176926.3,Process deviation,0.09486793051479336,1.1694977657914913,1,1,1,5
BCH000627,Plant_A,Mexico,Omeprazole 20mg,2023-09-14,157404,16823,26.0,0,183298.78,Process deviation,0.10687784300271912,1.1645115753093949,1,1,0,3
BCH000628,Plant_E,Brazil,Aspirin 100mg,2023-07-25,134896,21486,9.5,0,157030.31,Equipment failure,0.15927825880678448,1.1640842575020756,1,1,0,3
BCH000629,Plant_F,France,Amoxicillin 500mg,2023-07-11,106876,32511,27.9,0,807770.37,Temperature deviation,0.30419364497174295,7.558014615067929,1,1,0,3
BCH000630,Plant_E,Brazil,Ibuprofen 400mg,2023-07-08,182357,1561,14.6,0,216485.86,,0.008560132048673756,1.1871540988281228,0,0,0,0
BCH000631,Plant_E,Brazil,Paracetamol 500mg,2023-07-28,183064,7385,9.6,1,205870.95,,0.04034108289996941,1.1245845715159726,0,0,0,0
BCH000632,Plant_A,Mexico,Insulin Glargine,2023-08-14,225097,15398,11.7,0,312766.05,,0.06840606494089214,1.389472316379161,0,1,0,2
BCH000633,Plant_C,Germany,Insulin Glargine,2023-10-15,64466,23887,12.4,3,488779.48,Process deviation,0.3705364067880743,7.581973133124437,1,1,1,5
BCH000634,Plant_E,Brazil,Amoxicillin 500mg,2023-12-13,148241,6275,23.2,1,168632.54,,0.042329719848085215,1.137556681349964,0,0,0,0
BCH000635,Plant_B,USA,Amoxicillin 500mg,2023-11-03,46954,3000,11.4,2,61622.07,,0.0638923201431188,1.312392341440559,0,1,0,2
BCH000636,Plant_C,Germany,Paracetamol 500mg,2023-10-10,74948,6761,29.0,0,478488.78,Temperature deviation,0.09020921172012596,6.38427683193681,1,1,0,3
BCH000637,Plant_A,Mexico,Amoxicillin 500mg,2023-08-28,177098,11519,11.1,0,251691.8,,0.06504308349049678,1.421200691142757,0,1,0,2
BCH000638,Plant_F,France,Insulin Glargine,2023-08-01,23058,2875,21.8,3,150293.26,Contamination,0.12468557550524764,6.518052736577327,1,1,1,5
BCH000639,Plant_B,USA,Amoxicillin 500mg,2023-10-18,147353,9256,25.8,4,192318.66,,0.06281514458477262,1.3051560538299187,0,1,1,4
BCH000640,Plant_B,USA,Losartan 50mg,2023-10-04,224513,16910,21.1,0,254477.05,Process deviation,0.07531857843421094,1.1334624275654417,1,1,0,3
BCH000641,Plant_C,Germany,Aspirin 100mg,2023-09-22,58736,5403,22.1,0,377954.43,Process deviation,0.09198787796240807,6.43480029283574,1,1,0,3
BCH000642,Plant_E,Brazil,Insulin Glargine,2023-09-13,189030,31567,25.6,0,236071.0,Process deviation,0.166994656932762,1.2488546791514574,1,1,0,3
BCH000643,Plant_D,India,Paracetamol 500mg,2023-07-20,23191,1199,9.2,2,27685.33,,0.051701090940451035,1.1937963002889052,0,1,0,2
BCH000644,Plant_F,France,Insulin Lispro,2023-12-14,72170,3192,10.0,0,464129.28,,0.04422890397672163,6.431055563253429,0,0,0,0
BCH000645,Plant_C,Germany,Omeprazole 20mg,2023-11-13,115568,9010,12.5,0,893730.45,Contamination,0.07796275785684618,7.733372992523882,1,1,0,3
BCH000646,Plant_F,France,Amoxicillin 500mg,2023-11-06,209865,28939,11.7,1,1307698.85,Temperature deviation,0.13789340766683345,6.2311431158125465,1,1,0,3
BCH000647,Plant_E,Brazil,Insulin Glargine,2023-08-07,119561,6875,24.2,0,170104.51,,0.05750202825336021,1.4227424494609446,0,1,0,2
BCH000648,Plant_C,Germany,Insulin Glargine,2023-09-07,137681,38274,24.4,0,866372.58,Process deviation,0.2779904271468104,6.292608130388361,1,1,0,3
BCH000649,Plant_B,USA,Insulin Glargine,2023-09-29,123879,7419,15.7,0,155599.14,,0.05988908531712397,1.2560574431501708,0,1,0,2
BCH000650,Plant_E,Brazil,Omeprazole 20mg,2023-09-14,248306,18067,26.7,0,306938.49,Temperature deviation,0.07276102873067908,1.23612997672227,1,1,0,3
BCH000651,Plant_D,India,Aspirin 100mg,2023-10-24,181659,32221,26.6,2,248842.86,Equipment failure,0.17737078812500345,1.3698350205605005,1,1,0,3
BCH000652,Plant_C,Germany,Losartan 50mg,2023-07-09,105002,13150,15.9,0,767614.83,Equipment failure,0.12523570979600387,7.310478181367974,1,1,0,3
BCH000653,Plant_F,France,Paracetamol 500mg,2023-10-11,150490,9143,24.5,0,966029.44,,0.06075486743305203,6.419226792477905,0,1,0,2
BCH000654,Plant_C,Germany,Insulin Lispro,2023-07-04,55046,9508,23.6,5,378377.74,Temperature deviation,0.17272826363405153,6.873846237692112,1,1,1,5
BCH000655,Plant_B,USA,Aspirin 100mg,2023-09-20,72431,10032,29.5,0,79249.32,Contamination,0.13850423161353564,1.0941353840206542,1,1,0,3
BCH000656,Plant_F,France,Ibuprofen 400mg,2023-07-19,180548,22097,21.2,0,1312552.73,Equipment failure,0.12238850610364004,7.269827026607882,1,1,0,3
BCH000657,Plant_A,Mexico,Omeprazole 20mg,2023-11-16,232504,36593,10.6,0,326217.77,Temperature deviation,0.1573865395864157,1.4030630440766612,1,1,0,3
BCH000658,Plant_C,Germany,Insulin Glargine,2023-11-27,48676,12565,15.5,0,365866.7,Temperature deviation,0.2581354260826691,7.516367408990057,1,1,0,3
BCH000659,Plant_A,Mexico,Paracetamol 500mg,2023-10-23,74976,11954,11.6,0,92589.72,Process deviation,0.15943768672641911,1.234924775928297,1,1,0,3
BCH000660,Plant_D,India,Ibuprofen 400mg,2023-11-27,236984,10839,15.1,0,259483.03,,0.04573726496303548,1.0949390254194376,0,0,0,0
BCH000661,Plant_E,Brazil,Losartan 50mg,2023-12-12,81725,8549,28.5,6,109423.91,Equipment failure,0.10460691342918324,1.3389282349342306,1,1,1,5
BCH000662,Plant_D,India,Amoxicillin 500mg,2023-11-18,167725,25617,21.2,1,215223.04,Temperature deviation,0.15273215084215233,1.2831899836041138,1,1,0,3
BCH000663,Plant_D,India,Insulin Lispro,2023-09-01,58412,4385,24.8,2,82485.77,Temperature deviation,0.0750701910566322,1.4121374032733,1,1,0,3
BCH000664,Plant_A,Mexico,Paracetamol 500mg,2023-11-12,182453,3098,19.6,1,229219.88,,0.016979715323946442,1.2563228886343332,0,0,0,0
BCH000665,Plant_C,Germany,Ibuprofen 400mg,2023-10-30,165837,21290,17.6,0,997623.03,Contamination,0.12837907101551524,6.015684256227501,1,1,0,3
BCH000666,Plant_F,France,Paracetamol 500mg,2023-07-08,163045,51425,28.3,0,1250407.1,Process deviation,0.31540372289858626,7.669091968474961,1,1,0,3
BCH000667,Plant_C,Germany,Metformin 850mg,2023-09-27,167374,15047,28.3,0,1088906.89,Process deviation,0.0899004624374156,6.50583059495501,1,1,0,3
BCH000668,Plant_A,Mexico,Insulin Lispro,2023-08-28,83928,2299,19.4,0,120024.27,,0.027392526927842914,1.430086145267372,0,0,0,0
BCH000669,Plant_A,Mexico,Aspirin 100mg,2023-10-08,150741,15331,26.4,0,168561.26,Temperature deviation,0.10170424768311209,1.1182177377090508,1,1,0,3
BCH000670,Plant_F,France,Paracetamol 500mg,2023-10-21,177313,7446,10.6,0,1236718.36,,0.041993536852909824,6.974775453576444,0,0,0,0
BCH000671,Plant_F,France,Metformin 850mg,2023-07-03,121223,4411,17.9,0,718591.63,,0.03638748422329096,5.927848923059155,0,0,0,0
BCH000672,Plant_B,USA,Insulin Glargine,2023-11-10,73317,7394,10.2,0,88863.68,Equipment failure,0.10084973471364077,1.2120474105596246,1,1,0,3
BCH000673,Plant_B,USA,Ibuprofen 400mg,2023-08-15,91827,11160,18.0,0,120024.99,Process deviation,0.12153288248554346,1.307077330197001,1,1,0,3
BCH000674,Plant_E,Brazil,Metformin 850mg,2023-12-17,71947,12279,18.7,5,79159.02,Process deviation,0.17066729676011508,1.1002407327616162,1,1,1,5
BCH000675,Plant_D,India,Losartan 50mg,2023-10-14,68388,8095,20.3,0,94836.2,Equipment failure,0.11836871965841961,1.3867374393168392,1,1,0,3
BCH000676,Plant_B,USA,Metformin 850mg,2023-09-10,137791,34595,28.5,0,182700.0,Process deviation,0.25106864744431784,1.3259211414388459,1,1,0,3
BCH000677,Plant_B,USA,Ibuprofen 400mg,2023-07-27,84102,8185,22.3,0,117468.76,Equipment failure,0.09732229911298186,1.3967415757056907,1,1,0,3
BCH000678,Plant_D,India,Omeprazole 20mg,2023-12-07,91344,3745,24.7,0,128537.23,,0.04099886144683833,1.4071775923979681,0,0,0,0
BCH000679,Plant_E,Brazil,Atorvastatin 20mg,2023-11-09,246289,28911,21.6,0,286011.53,Contamination,0.11738648498308897,1.1612842230063056,1,1,0,3
BCH000680,Plant_A,Mexico,Insulin Glargine,2023-07-03,41282,2219,10.9,8,47692.06,,0.053752240686013274,1.155274938229737,0,1,1,4
BCH000681,Plant_B,USA,Ibuprofen 400mg,2023-07-12,119201,1226,17.8,0,130214.61,,0.010285148614525046,1.0923952819187759,0,0,0,0
BCH000682,Plant_A,Mexico,Insulin Lispro,2023-08-03,32012,4987,28.6,3,36113.71,Process deviation,0.1557853305010621,1.1281303886042733,1,1,1,5
BCH000683,Plant_D,India,Losartan 50mg,2023-09-28,182864,14602,15.3,6,215633.97,Temperature deviation,0.07985169306151019,1.1792040532855017,1,1,1,5
BCH000684,Plant_E,Brazil,Aspirin 100mg,2023-10-31,31878,2924,14.2,0,38872.04,Contamination,0.09172470042035259,1.2194002133132569,1,1,0,3
BCH000685,Plant_C,Germany,Paracetamol 500mg,2023-09-04,219734,17772,28.8,4,1362852.28,Process deviation,0.08087960898176887,6.2022822139495934,1,1,1,5
BCH000686,Plant_F,France,Aspirin 100mg,2023-09-26,198273,17703,24.3,1,1331783.55,Temperature deviation,0.08928598447594982,6.7169183398647325,1,1,0,3
BCH000687,Plant_A,Mexico,Omeprazole 20mg,2023-08-19,55419,2372,16.8,0,66931.02,,0.042801205362781716,1.2077269528501056,0,0,0,0
